Instance name                                                                                                    | Checked answer | CPU time | Solver name  | Solver version
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 0.033993 | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 0.033994 | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 0.05999  | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 0.06499  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 0.153975 | ranov        | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 0.733887 | minisat      | SAT 2007  
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 1.01484  | sapsrt       | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 1.3108   | MXC          | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 3.82942  | March KS     | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 5.13922  | SATzilla     | RANDOM    
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 28.9486  | KCNFS        | 2004      
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 38.7941  | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 97.4842  | SAT7         | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf                                             | SAT            | 352.056  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 0.338948 | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 0.794879 | sapsrt       | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 2.54561  | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 3.32549  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 6.12107  | March KS     | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 6.50901  | SATzilla     | RANDOM    
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 9.79051  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 11.2553  | minisat      | SAT 2007  
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 15.7006  | ranov        | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 61.0507  | KCNFS        | 2004      
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 207.163  | MXC          | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 751.669  | SAT7         | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | SAT            | 4191.21  | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1679085272-10-SAT.cnf                                             | UNKNOWN TO     | 5000.07  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 0.700892 | sapsrt       | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 1.38679  | March KS     | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 2.18067  | SATzilla     | RANDOM    
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 4.49631  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 8.38172  | KCNFS        | 2004      
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 9.03663  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 19.961   | MXC          | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 40.9578  | minisat      | SAT 2007  
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 42.6805  | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 107.267  | SAT7         | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 170.68   | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 293.208  | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 394.997  | ranov        | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf                                             | SAT            | 604.852  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNSAT          | 3.87341  | KCNFS        | 2004      
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNSAT          | 4.32234  | SATzilla     | RANDOM    
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNSAT          | 5.05423  | March KS     | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNSAT          | 14.6088  | minisat      | SAT 2007  
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNSAT          | 17.8743  | MXC          | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNSAT          | 22.2646  | SAT7         | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNSAT          | 34.3538  | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNSAT          | 128.756  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNKNOWN        | 2351.27  | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNKNOWN TO     | 5000.03  | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNKNOWN TO     | 5000.06  | sapsrt       | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNKNOWN TO     | 5000.08  | ranov        | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNKNOWN TO     | 5000.08  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf                                            | UNKNOWN TO     | 5000.1   | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNSAT          | 9.96448  | March KS     | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNSAT          | 10.0295  | KCNFS        | 2004      
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNSAT          | 20.1199  | SATzilla     | RANDOM    
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNSAT          | 32.877   | minisat      | SAT 2007  
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNSAT          | 36.6204  | MXC          | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNSAT          | 42.9165  | SAT7         | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNSAT          | 108.313  | MiraXT       | v3        
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNSAT          | 731.427  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNKNOWN        | 2300.68  | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNKNOWN TO     | 5000.01  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNKNOWN TO     | 5000.08  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNKNOWN TO     | 5000.1   | ranov        | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNKNOWN TO     | 5000.1   | sapsrt       | 2007-02-08
random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S846304296-04-UNSAT.cnf                                            | UNKNOWN TO     | 5000.1   | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNSAT          | 1.2808   | KCNFS        | 2004      
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNSAT          | 2.46762  | SATzilla     | RANDOM    
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNSAT          | 3.21451  | March KS     | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNSAT          | 3.23051  | minisat      | SAT 2007  
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNSAT          | 4.65529  | MXC          | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNSAT          | 5.00424  | SAT7         | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNSAT          | 6.20606  | MiraXT       | v3        
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNSAT          | 109.871  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNKNOWN        | 2428.84  | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNKNOWN TO     | 5000.01  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNKNOWN TO     | 5000.02  | sapsrt       | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNKNOWN TO     | 5000.03  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNKNOWN TO     | 5000.04  | ranov        | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf                                           | UNKNOWN TO     | 5000.07  | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 2.04469  | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 2.52661  | adaptnovelty | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 4.48932  | ranov        | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 7.2399   | SATzilla     | RANDOM    
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 10.7344  | adaptg2wsat+ | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 20.5549  | adaptg2wsat0 | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 30.0034  | sapsrt       | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 150.649  | March KS     | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 268.637  | KCNFS        | 2004      
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 826.513  | minisat      | SAT 2007  
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | SAT            | 2756.39  | MiraXT       | v3        
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | UNKNOWN TO     | 5000.03  | SAT7         | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | UNKNOWN TO     | 5000.06  | MXC          | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf                                             | UNKNOWN TO     | 5000.07  | DEWSATZ 1A   | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1386858597-08-SAT.cnf                                             | SAT            | 0.959853 | gnovelty+    | 2007-02-08
random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1386858597-08-SAT.cnf                                             | SAT            | 1.00485  | adaptg2wsat+ | 2007-02-08
